,PCA1,PCA2,PCA3,PCA4,class,speaker
0,4.348514832961722,-1.1463635670257586,0.3763334287554713,-0.2765840966365921,1,426
1,1.5607217999393568,-0.1706868426941707,-0.24925691579769216,0.9884348212551992,1,354
2,-5.282825989832867,0.7428038731820058,-0.3196506149738284,-0.2313723825820351,1,338
3,-0.10377190557713926,-0.6034483045918583,-0.05154415068576014,0.15502665792305279,1,376
4,0.2154741560336997,-0.8241204655964235,-0.7093097887184586,1.020470802393541,1,367
5,0.19787178018061896,1.4945697720273976,-1.3940699793482267,1.181086787055231,1,384
6,0.27936444160676877,0.805002188703315,-0.4952112705384254,-0.5757434883398428,1,346
7,0.27936444160676854,0.8050021887033144,-0.49521127053842445,-0.5757434883398428,1,346
8,4.490021116063121,-3.3647268626647544,0.5401987337065602,-0.06881019057336499,1,389
9,0.8728263434719787,1.4439715963408506,-0.8371989973589922,-0.1607505783180961,1,680
10,4.490021116063122,-3.3647268626647544,0.5401987337065598,-0.06881019057336435,1,389
11,0.6445899087087941,2.2208604573393678,1.9790638913695435,-0.9187993335060141,1,311
12,2.208217321070621,-0.31124517394398354,0.9164614362089296,-0.6205550985565679,1,377
13,-4.251025313427365,0.8098903256956128,2.065616819769612,0.905850157600365,1,309
14,4.490021116063122,-3.3647268626647544,0.5401987337065599,-0.06881019057336454,1,389
15,0.20382755413044443,1.4340338651373528,1.6296915092953743,-0.6970863550212375,1,440
16,-4.251025313427365,0.8098903256956128,2.065616819769612,0.905850157600365,1,309
17,-0.10377190557713774,-0.6034483045918609,-0.05154415068576121,0.15502665792305204,1,376
18,1.632339300758215,1.1722835264412528,-0.09330020373695234,0.24638430526524863,1,641
19,-1.4085427069187377,0.25539348488654734,-1.3351485276225912,-0.27851239837439057,1,348
20,2.208217321070621,-0.31124517394398354,0.9164614362089296,-0.6205550985565679,1,377
21,0.32568077916857274,-1.2555363971073077,-0.1759158485469118,0.015754971293546374,1,405
22,1.5926555670119926,-0.40623605321395495,0.41046230699246844,-1.2723743824461249,1,414
23,0.7725855828953947,1.0159390549668388,0.03996313222759147,-1.1098347358329979,1,421
24,-0.01902471463770296,-3.644139249758369,-1.6323324260589984,0.040355925349493775,1,355
25,1.560721799939349,-0.17068684269417528,-0.24925691579769196,0.9884348212551981,1,354
26,0.6445899087087941,2.2208604573393678,1.9790638913695435,-0.9187993335060141,1,311
27,2.080106776078687,1.1881676066006954,-1.7245227716030223,0.6087544207204681,1,684
28,-0.6159844981364773,0.8578235119759943,0.026438835146252716,-0.04841448566652657,1,337
29,-0.10377190557713774,-0.6034483045918609,-0.05154415068576121,0.15502665792305204,1,376
30,-0.039063000355907714,-1.4079550742347215,0.594141894569309,-0.020820606921502168,1,339
31,0.4181334673288826,-0.39312042183008694,0.015643388425514722,-0.7925689423332072,1,362
32,-0.24258198807103878,-0.8451042079518156,-0.457082760334547,0.8300474637898632,1,319
33,0.32568077916857274,-1.2555363971073077,-0.1759158485469118,0.015754971293546374,1,405
34,-4.582168138431218,1.1316406522742875,0.5136135986440322,-0.019613628700264257,1,353
35,-0.039063000355907714,-1.4079550742347215,0.594141894569309,-0.020820606921502168,1,339
36,1.9271232467322428,0.9168289656083816,-1.3002682525605362,-0.9897721796911616,1,410
37,-4.251025313427365,0.8098903256956128,2.065616819769612,0.905850157600365,1,309
38,-0.6399453785159821,1.1823490510803094,0.4890754122173618,-0.9356588192651818,1,372
39,0.7725855828953947,1.0159390549668388,0.03996313222759147,-1.1098347358329979,1,421
40,-0.6159844981364773,0.8578235119759943,0.026438835146252716,-0.04841448566652657,1,337
41,-5.282825989832864,0.7428038731820072,-0.31965061497382924,-0.23137238258203405,1,338
42,1.8535196207187346,1.7726668229580649,-1.4371605419729232,0.43918423499600984,1,677
43,-4.582168138431218,1.1316406522742875,0.5136135986440322,-0.019613628700264257,1,353
44,-0.7773790382711608,-2.56291516359162,0.7913566682174531,0.8827610219293193,1,359
45,0.8728263434719788,1.4439715963408506,-0.8371989973589923,-0.160750578318096,1,680
46,-0.24258198807103878,-0.8451042079518156,-0.457082760334547,0.8300474637898632,1,319
47,-4.251025313427365,0.8098903256956128,2.065616819769612,0.905850157600365,1,309
48,-0.1157566403531482,0.6515588438149733,1.9292353221581828,0.11727665494453181,1,332
49,-0.24258198807103878,-0.8451042079518156,-0.457082760334547,0.8300474637898632,1,319
50,4.348514832961723,-1.1463635670257561,0.37633342875547193,-0.27658409663659267,1,426
51,0.4181334673288826,-0.39312042183008694,0.015643388425514722,-0.7925689423332072,1,362
52,1.9271232467322428,0.9168289656083816,-1.3002682525605362,-0.9897721796911616,1,410
53,7.243468553019943,2.2033582742554745,-0.3861986668604818,-0.6540036951613972,1,673
54,-3.908434984292181,3.1049025238479637,-0.2373378169147354,-0.8240944197828972,1,345
55,0.8728263434719788,1.4439715963408506,-0.8371989973589923,-0.160750578318096,1,680
56,-4.582168138431218,1.1316406522742875,0.5136135986440322,-0.019613628700264257,1,353
57,2.3256798171527535,-1.6820766316038427,1.0764582948215848,-0.22378856759444724,1,453
58,1.560721799939349,-0.17068684269417528,-0.24925691579769196,0.9884348212551981,1,354
59,-5.282825989832864,0.7428038731820072,-0.31965061497382924,-0.23137238258203405,1,338
60,-4.582168138431218,1.1316406522742875,0.5136135986440322,-0.019613628700264257,1,353
61,0.19787178018061877,1.4945697720273987,-1.394069979348227,1.1810867870552313,1,384
62,-0.10377190557713774,-0.6034483045918609,-0.05154415068576121,0.15502665792305204,1,376
63,-0.01902471463770296,-3.644139249758369,-1.6323324260589984,0.040355925349493775,1,355
64,0.4181334673288826,-0.39312042183008694,0.015643388425514722,-0.7925689423332072,1,362
65,4.490021116063122,-3.3647268626647544,0.5401987337065599,-0.06881019057336454,1,389
66,1.9271232467322428,0.9168289656083816,-1.3002682525605362,-0.9897721796911616,1,410
67,0.32568077916857274,-1.2555363971073077,-0.1759158485469118,0.015754971293546374,1,405
68,4.348514832961723,-1.1463635670257561,0.37633342875547193,-0.27658409663659267,1,426
69,1.560721799939349,-0.17068684269417528,-0.24925691579769196,0.9884348212551981,1,354
70,-2.778804084664709,-4.4224493039853545,-1.7102198693953465,-1.7320848080057802,1,308
71,0.32568077916857274,-1.2555363971073077,-0.1759158485469118,0.015754971293546374,1,405
72,-0.6159844981364773,0.8578235119759943,0.026438835146252716,-0.04841448566652657,1,337
73,-0.039063000355907714,-1.4079550742347215,0.594141894569309,-0.020820606921502168,1,339
74,4.490021116063122,-3.3647268626647544,0.5401987337065599,-0.06881019057336454,1,389
75,-2.778804084664709,-4.4224493039853545,-1.7102198693953465,-1.7320848080057802,1,308
76,-5.282825989832864,0.7428038731820072,-0.31965061497382924,-0.23137238258203405,1,338
77,4.490021116063122,-3.3647268626647544,0.5401987337065599,-0.06881019057336454,1,389
78,0.2793644416067688,0.8050021887033149,-0.49521127053842523,-0.5757434883398425,1,346
79,-0.7773790382711608,-2.56291516359162,0.7913566682174531,0.8827610219293193,1,359
80,-5.282825989832864,0.7428038731820072,-0.31965061497382924,-0.23137238258203405,1,338
81,1.8535196207187346,1.7726668229580649,-1.4371605419729232,0.43918423499600984,1,677
82,1.8535196207187346,1.7726668229580649,-1.4371605419729232,0.43918423499600984,1,677
83,1.632339300758215,1.1722835264412528,-0.09330020373695234,0.24638430526524863,1,641
84,0.9104779560288341,2.667645783081074,0.1014128131481995,-0.36299294408449284,1,330
85,0.7725855828953947,1.0159390549668388,0.03996313222759147,-1.1098347358329979,1,421
86,-0.6159844981364773,0.8578235119759943,0.026438835146252716,-0.04841448566652657,1,337
87,-0.039063000355907714,-1.4079550742347215,0.594141894569309,-0.020820606921502168,1,339
88,-5.282825989832864,0.7428038731820072,-0.31965061497382924,-0.23137238258203405,1,338
89,-1.4085427069187377,0.25539348488654734,-1.3351485276225912,-0.27851239837439057,1,348
90,7.243468553019943,2.2033582742554745,-0.3861986668604818,-0.6540036951613972,1,673
91,1.632339300758215,1.1722835264412528,-0.09330020373695234,0.24638430526524863,1,641
92,0.19787178018061877,1.4945697720273987,-1.394069979348227,1.1810867870552313,1,384
93,4.490021116063122,-3.3647268626647544,0.5401987337065599,-0.06881019057336454,1,389
94,2.080106776078687,1.1881676066006954,-1.7245227716030223,0.6087544207204681,1,684
95,1.8535196207187346,1.7726668229580649,-1.4371605419729232,0.43918423499600984,1,677
96,2.208217321070621,-0.31124517394398354,0.9164614362089296,-0.6205550985565679,1,377
97,1.5926555670119926,-0.40623605321395495,0.41046230699246844,-1.2723743824461249,1,414
98,1.8535196207187346,1.7726668229580649,-1.4371605419729232,0.43918423499600984,1,677
99,-2.778804084664709,-4.4224493039853545,-1.7102198693953465,-1.7320848080057802,1,308
100,1.8535196207187346,1.7726668229580649,-1.4371605419729232,0.43918423499600984,1,677
101,2.080106776078687,1.1881676066006954,-1.7245227716030223,0.6087544207204681,1,684
102,-4.582168138431218,1.1316406522742875,0.5136135986440322,-0.019613628700264257,1,353
103,0.6445899087087941,2.2208604573393678,1.9790638913695435,-0.9187993335060141,1,311
104,-2.778804084664709,-4.4224493039853545,-1.7102198693953465,-1.7320848080057802,1,308
105,0.9104779560288341,2.667645783081074,0.1014128131481995,-0.36299294408449284,1,330
106,1.9271232467322428,0.9168289656083816,-1.3002682525605362,-0.9897721796911616,1,410
107,-4.582168138431218,1.1316406522742875,0.5136135986440322,-0.019613628700264257,1,353
108,1.5926555670119926,-0.40623605321395495,0.41046230699246844,-1.2723743824461249,1,414
109,-0.039063000355907714,-1.4079550742347215,0.594141894569309,-0.020820606921502168,1,339
110,1.560721799939349,-0.17068684269417528,-0.24925691579769196,0.9884348212551981,1,354
111,1.560721799939349,-0.17068684269417528,-0.24925691579769196,0.9884348212551981,1,354
112,1.9271232467322428,0.9168289656083816,-1.3002682525605362,-0.9897721796911616,1,410
113,-1.6978002767479279,0.2092090142148415,1.6696479349547684,0.2982782546513447,1,351
114,1.3790860308431805,1.8477374226791152,0.5815753173868472,-0.5382117923959736,1,461
115,1.3790860308431805,1.8477374226791152,0.5815753173868472,-0.5382117923959736,1,461
116,-0.24258198807103878,-0.8451042079518156,-0.457082760334547,0.8300474637898632,1,319
117,0.20382755413044443,1.4340338651373528,1.6296915092953743,-0.6970863550212375,1,440
118,2.080106776078687,1.1881676066006954,-1.7245227716030223,0.6087544207204681,1,684
119,0.19787178018061877,1.4945697720273987,-1.394069979348227,1.1810867870552313,1,384
120,1.560721799939349,-0.17068684269417528,-0.24925691579769196,0.9884348212551981,1,354
121,4.348514832961723,-1.1463635670257561,0.37633342875547193,-0.27658409663659267,1,426
122,0.8728263434719788,1.4439715963408506,-0.8371989973589923,-0.160750578318096,1,680
123,-1.6978002767479279,0.2092090142148415,1.6696479349547684,0.2982782546513447,1,351
124,1.3790860308431805,1.8477374226791152,0.5815753173868472,-0.5382117923959736,1,461
125,-0.6159844981364773,0.8578235119759943,0.026438835146252716,-0.04841448566652657,1,337
126,-1.4445208550878093,-1.9240511698428573,0.7128734357056191,0.5105752817086358,0,302
127,-3.602078219631755,-1.1497901195686033,-0.17524890361173562,-0.30642369652421575,0,303
128,-2.5107915045680316,-0.7312565007862964,0.1318779858330929,-0.40158073418233675,0,304
129,-5.325124198801118,-3.8330281759314566,-2.262887847000109,-1.105321116965906,0,305
130,-5.944022889712853,-1.7196001259686686,-2.7540570522154635,-1.5588812018084843,0,307
131,-1.3076087190976142,-0.8380186218527774,2.9777376273908036,1.3995878113882887,0,310
132,1.2918744844188699,-3.2729518519416265,2.9606068004238555,0.41083404629541714,0,312
133,-1.2244068530535133,-0.7917481477287509,0.7275563539245807,0.8775248596230616,0,313
134,-1.6250301828929392,0.6363372099860957,0.718405759616693,-0.2780017669295194,0,314
135,-0.053937762467452056,-4.393558048848175,2.489610350587192,1.042436499562307,0,315
136,1.0366442713878605,-1.3573846018564837,2.5787734731549627,0.43595439654087786,0,316
137,-0.09968330899283805,-1.721094718953922,-0.052408659014659395,0.8804276513180742,0,318
138,0.44478161744224887,-2.7002254388498685,-0.2518757512287843,-0.12183774550801298,0,322
139,2.538383102933956,0.7538690770023321,0.6553823512594924,-0.9059617366226452,0,323
140,-0.5809484357407695,-1.8910921660325717,0.9291965152749765,1.9491104813104032,0,324
141,-2.9988075109377745,-1.9717417670608062,0.48051672738739687,0.21580727611710676,0,325
142,0.2899822485497227,-2.004748388768454,0.685528168766919,0.9322730917078549,0,326
143,-4.37939747897703,0.36403452306859385,-0.6256016793982764,-0.6156567656997648,0,327
144,-2.251887007490266,0.7727242771049596,0.18116641654985557,0.6647626397307934,0,328
145,-0.8135099736683806,-1.4893277901482866,0.08023702971763798,0.39775953898667843,0,329
146,1.4257225446262012,1.6189220601113055,0.8898152267279754,-1.1496975612334066,0,333
147,-0.18299162244385106,1.3359586329780566,0.6182616086622832,-0.5605697239889009,0,335
148,0.8521338539031426,0.9817701633828699,-0.8537876757850147,1.097973242730156,0,340
149,0.38381262186902115,-1.0712267285017492,0.5031720578577589,-0.030968319714961723,0,341
150,2.0272870656181436,-0.670754645714309,0.1705155922114255,-0.5183218944071242,0,349
151,-2.4646897907171232,0.0913205670667934,1.4356583752804681,0.05530969677479757,0,352
152,2.2977472160324464,-1.0178005202006501,1.258638930333357,0.058346292009161235,0,356
153,0.9484721362179325,1.0096909246128736,0.8606078194893884,0.5645429801115075,0,357
154,1.1933197127539863,1.1853574032023038,0.7149340782827994,-0.4355287019605604,0,358
155,-1.4617263503965479,-2.2718403497943873,-1.8381107444876608,-1.6499574574078093,0,360
156,-0.37863669945393663,1.5279650178719755,0.19630222326310834,-1.7328369903136351,0,361
157,-0.9362484842265505,-0.07682587454972671,-0.7810291337378391,1.0670042640936186,0,363
158,1.561642599778382,1.0124806656075414,1.2250578512308954,-0.05734432242088586,0,364
159,1.4561016744116553,0.6407072844357456,2.5758971634814833,1.143245758616667,0,366
160,-3.235714622132075,0.7271049735231596,-1.4337351918312529,0.5255976124641644,0,368
161,-2.1447649759727705,-0.6576128351643736,0.006521675482930586,-1.3955166998294561,0,369
162,-3.098772091959714,-0.6595873164521181,-1.3829766573330207,1.22077282093709,0,370
163,1.8739349214967351,0.5727200525093652,-0.4300825386407312,1.836464316421514,0,375
164,0.9677691750553431,0.5176198359253613,0.24817847507585325,0.13929754131984431,0,378
165,-0.7673669099885182,-0.9615686868373574,0.4332190187597039,-0.19781206116689723,0,379
166,-2.085552397894721,1.1487997618080452,0.7294977027025086,1.8172168750937532,0,380
167,1.5279725730352953,-1.8219714456999494,1.235632370988112,0.5936218746204426,0,383
168,6.414836513750703,1.9539926817369506,-2.1960910999083545,0.9189014555477899,0,385
169,-1.6477195762049446,0.16620368488138457,-0.2240835046797565,-0.0904038832524067,0,386
170,2.8612206810898773,0.283888727201964,-1.6264546461715168,1.3283345959386657,0,387
171,1.9288781636351704,-2.0317255609666725,-0.29490795474184944,0.3671592717315446,0,390
172,1.449708497253976,-0.003699709406564442,-0.2036887919095364,0.44672854465468775,0,391
173,-0.10207137250660726,2.8876742145891434,0.14861924494431156,0.46220738351350127,0,392
174,0.5443559941476821,1.1702427024144328,-0.6288644511142286,-0.38475454024584443,0,395
175,0.2283133319367878,0.726027536833064,-1.0337985322900534,-0.10754163248945904,0,396
176,0.6532592042533253,-1.6309142365543456,-0.42203798437234014,0.1944361759936566,0,397
177,0.09464111166950076,-1.4751591330216025,0.6753092799074072,-0.38232225425089944,0,399
178,2.3582652306765124,-0.8756564673779262,-0.24053016652547463,0.005191033978975229,0,400
179,-5.144566477462194,-0.11541056611280734,-1.7954883145192764,1.2865079070165846,0,403
180,2.7539987587135375,0.577339205481166,0.20980864739092575,0.24469101913795716,0,404
181,-0.417895054466443,-0.06705611988446296,-0.4798125004047592,0.5273659318790165,0,406
182,-2.134009871865905,-1.9138009955332909,-0.7143090813148973,0.5727845910189941,0,407
183,-0.8894742941451045,1.4338652423157787,1.1623172503114598,-0.5093174452407154,0,409
184,-1.726351580410898,-0.8274564645361379,-1.0395898337817169,-0.8434614184141271,0,411
185,-0.40022542347385676,0.6024131945061485,-0.1674145061932485,-0.1694894113456576,0,413
186,-0.7309015918032613,1.1864609823453516,-0.35252896983386117,2.1145435390262413,0,416
187,0.4397299575025013,1.3081845507422767,0.33406958758939703,-0.2589440699850826,0,417
188,-0.7964900761753944,-1.3891860752219678,-0.9505240148496445,0.5396093811264632,0,418
189,-3.1402051049783557,0.5086788970380938,-0.8629926011734246,-0.3933953085836693,0,419
190,1.9334001134707106,-1.5692862222482757,0.4881619694843829,0.813043701755183,0,420
191,-0.08234569556985466,1.1815544237743398,0.18971872221407104,-1.4237792070195754,0,422
192,-2.2736028329953766,-1.1729775302449479,0.1301074690724416,-0.21827613864891504,0,424
193,3.1327960872113523,0.19974083767489167,1.0575812009135286,-0.4268039541227256,0,427
194,-1.1576801117644688,-0.433190954828399,-0.4233657104050327,0.961291193683183,0,428
