,PCA1,PCA2,PCA3,PCA4,PCA5,class,subject
0,-0.09228776192637815,-0.45045992276634317,-0.5315424395795194,-0.26835497387109836,0.3428730261117311,0,300_P_0.wav
1,-6.267186251863894,-0.3769864525324041,-1.2018594485686227,0.36767512629403254,-0.9344556271695912,0,300_P_1.wav
2,0.45962900822850206,-2.6669706454551467,1.689027839831822,-0.6563177008272492,1.1344313918875748,0,300_P_10.wav
3,0.15110926441567887,-0.4522760575796372,-0.38487462274491163,-1.2445888709959936,2.7133670434789727,0,300_P_11.wav
4,-0.4772483474041782,0.1780974786656627,0.3127307591816671,-1.4464392937794877,1.184312273703514,0,300_P_12.wav
5,-0.24896606217958522,-0.7246006579566552,0.510120922333876,-1.2008826355409632,1.8199104212232715,0,300_P_13.wav
6,-1.4744540813763944,-0.3842623415163173,1.0186257148784492,-2.0550528244692505,0.1324772158599958,0,300_P_14.wav
7,0.6886859719111578,-1.1511462155467282,0.6168759384394106,-0.15711551792951295,0.5060520287422368,0,300_P_15.wav
8,-1.3957151158116077,-1.4234391737210428,0.3663488033097342,-0.6355721103364266,0.7270443967137807,0,300_P_16.wav
9,0.8733090827279755,-3.431635897578658,1.3450866618895876,0.2878084175275908,0.4380010503437238,0,300_P_17.wav
10,-1.2688738996799391,0.28671539199076773,0.4873302357530482,-2.306278909187682,1.3851988594040872,0,300_P_18.wav
11,1.596168402558834,-2.4078187880155335,1.1799867229680971,-0.10736426354661538,-0.8182766320496366,0,300_P_19.wav
12,-0.6945379642458651,-0.8208310783863662,1.5133161850207077,-0.9624595430369632,0.6045506206759494,0,300_P_2.wav
13,-6.214253758824938,0.5706923573612883,-0.2275635799971426,-0.18265839403500922,-1.567023388864132,0,300_P_20.wav
14,-0.7591367413229414,-1.4122144800716623,0.4249754803476042,-0.6550776591934457,-0.8112101423207789,0,300_P_21.wav
15,4.884384319526382,-3.7189912797445404,1.4097131203916344,-0.1386781212745906,-0.5418016413631049,0,300_P_22.wav
16,-0.01973726744503748,-1.100856826554378,1.4412395822311614,0.2911665329187006,-0.049964377529254644,0,300_P_23.wav
17,-4.70884286373311,-0.8149711348259789,-0.5070565747369208,-0.4459064098583684,-0.03656226522739804,0,300_P_24.wav
18,0.2331250087372184,-2.6771477938617774,0.4961051658794609,-0.2636323043065761,-0.7921562434754782,0,300_P_3.wav
19,-3.3654105281134514,0.8748022348908052,0.14405683937091088,-0.7329941087185662,1.5752243981398009,0,300_P_4.wav
20,0.14577255611942508,-1.2374379269449174,2.420777636195123,0.34769161502764256,-2.105365805657826,0,300_P_5.wav
21,-0.29441180250011834,-1.0785654231998085,2.0125301796273405,-2.734305237109973,-0.7016431175753169,0,300_P_6.wav
22,-1.7854418685791884,-1.0848627681051595,0.08678006684860093,-2.427836076090887,2.9727367077414377,0,300_P_7.wav
23,-3.091905078955329,0.10763599300371199,-0.863280981993708,-0.5355647439781284,0.5006019904589104,0,300_P_8.wav
24,-0.8409424738389785,-0.12131419927904047,-0.07371508109171893,-0.516798751375075,1.3593334797072614,0,300_P_9.wav
25,-0.6227731017468662,2.2548630437817456,1.8191505397551886,-2.364357602644996,-0.8257211623007953,0,301_P_0.wav
26,0.8242618646055724,-1.2298319216841287,2.255070751271288,-0.717343900024208,1.5242691022806498,0,301_P_1.wav
27,-1.1258403391083172,1.6545379642218736,0.13413432193962313,0.7742720221951527,0.6043139879297056,0,301_P_10.wav
28,2.1021415956666614,-3.502908781911176,1.372095989544024,0.4427069437022248,-1.3262733119770727,0,301_P_11.wav
29,0.8177351837181714,-1.3463148760315264,-0.2847997460845717,-0.009871944015182543,-1.5375435049505346,0,301_P_12.wav
30,-0.9961115646462314,-2.427247704722895,-0.814174897902067,1.5617647322318915,-0.7378497195677222,0,301_P_13.wav
31,1.4781669678815128,-0.7263644465418768,0.5721587832446664,0.4017224007170416,0.24277747140115696,0,301_P_14.wav
32,0.5291147252731847,-2.570161858742889,0.15521085577365293,0.4031682699112567,-0.646017896103767,0,301_P_15.wav
33,1.2134739920386495,-4.629458891861922,1.1585429335024844,1.4090282515281447,-0.9742476411768956,0,301_P_16.wav
34,-1.3421792593570767,-0.4122093699660393,0.15637532023704726,-0.8427409037925546,-0.1775198845277409,0,301_P_17.wav
35,-0.054095545718819756,-2.145481176637823,-0.41248756444421353,0.23494324280044954,-1.2114549942719266,0,301_P_18.wav
36,-6.260999147488348,1.02846527206052,0.499949888205606,0.0950081794753527,-1.1783678694516626,0,301_P_19.wav
37,-0.30755521084260967,-1.7043204901490228,0.9471305718273008,-0.0026218802591127317,-0.5081914408092141,0,301_P_2.wav
38,-0.49308264247665257,-0.5388192533394548,3.588405657412491,1.317627489865902,-1.2695843397539677,0,301_P_20.wav
39,1.1620338373326855,-1.6992907602563547,1.8883940247517141,2.3432245545076933,1.3492279673099625,0,301_P_21.wav
40,0.15884193214228529,-1.0360702002785294,-0.7237719240696794,-0.6303645490845589,0.500143095615357,0,301_P_22.wav
41,1.2416732918906968,0.5011452223608784,2.348810731563532,0.030495172257610493,-1.2396798512571663,0,301_P_23.wav
42,0.6712035360419054,-0.6954401880969525,1.1094466766854898,2.2082401641878326,0.6432671735296496,0,301_P_24.wav
43,0.3308780482956105,0.9665240258789932,0.4882528464985516,-1.3452909671983888,0.5992414015674299,0,301_P_25.wav
44,-0.4646927408956508,-0.5226346992775143,-1.0890373512050697,-1.0816929054097775,1.8764097129788913,0,301_P_26.wav
45,0.043059784212398575,0.09336235854728492,1.0767900985827392,0.46231737387103977,1.8815480843723493,0,301_P_27.wav
46,0.14812309877787833,-2.6140236781493495,-0.554846237917243,1.2722429609862504,-1.9661499264529616,0,301_P_28.wav
47,1.9590166646162903,-1.6654225920599448,-1.0548800849774316,0.44404839644868943,-0.0728373380025023,0,301_P_29.wav
48,-6.267028713534988,0.0825109043224038,-0.14785505990951697,1.0165521088748168,-0.29106326323529214,0,301_P_3.wav
49,1.3681164617689434,-2.899328160811188,0.6602980294913545,0.1512248624038864,1.342003342235753,0,301_P_30.wav
50,-0.17309606135343064,-0.3551599637897971,0.07681496240651656,0.1748444498566786,1.2754295031796639,0,301_P_31.wav
51,-0.16107610839361036,-0.8312595125750891,-0.3109975702313385,0.4862002238207445,0.3187727915886845,0,301_P_32.wav
52,0.8191701172927901,0.6975437239178357,2.2098936025651215,-1.7182606029190761,0.45930060822345237,0,301_P_33.wav
53,-1.1567000334133821,-0.11745530558721691,4.551580626040295,2.7127201737369027,2.490637653439675,0,301_P_34.wav
54,0.06955661067024321,-2.0873306024661122,-0.8281722489403286,-0.6564751299957531,0.7032122441016123,0,301_P_35.wav
55,0.8562131292588784,2.5785387985232204,-1.9136233216988003,0.5775321845125261,1.3225282577260309,0,301_P_36.wav
56,1.2711664601344472,1.6660836122217535,-1.4627980651168966,0.0759543991549255,0.7438554983426181,0,301_P_37.wav
57,0.2609605672212814,0.12219386346127756,2.6506491241471415,0.5157752814840445,-0.012131106013205443,0,301_P_38.wav
58,-1.203625184220813,-1.1636333950334745,-1.0040346010130776,-0.18326923274364526,0.41825487150952345,0,301_P_39.wav
59,0.1793311752216595,-1.0787356051963362,-0.8095659863046556,-0.13594145648229322,1.09270446043241,0,301_P_4.wav
60,1.4552881056271394,-2.6169248749428036,0.34937747670423014,-0.40189022703695354,0.7894978104571955,0,301_P_40.wav
61,-0.5725835781973778,-1.4153059822563037,-1.0442145898089672,-0.9222066965426381,1.1191705355981483,0,301_P_41.wav
62,0.1255697431635715,-0.5984660613297874,2.149735352824453,2.6157206874946897,1.2537070454795216,0,301_P_42.wav
63,-6.295295588494819,-0.5318327141580474,-0.8264136930608532,1.3975571149430779,0.24911767865719825,0,301_P_43.wav
64,0.19808973385929293,-0.21591029359780017,1.4189207740920555,-0.7820875289751238,0.8667237853510583,0,301_P_44.wav
65,0.2970296235347139,-2.248979548952148,0.1370841556398996,-0.10929124811050109,-0.4519572316289889,0,301_P_45.wav
66,-0.9856071530745022,-0.732891200294666,-0.17205836577539993,-0.5364914018453704,1.3125285865615985,0,301_P_46.wav
67,-0.11255166170307486,-0.5066437462464487,-0.9779476165336294,0.06621116761507317,0.8898645947504613,0,301_P_47.wav
68,-0.16958998380132886,-2.5478192895820877,-0.43705403548893795,0.7649314318811442,-0.1803973922735877,0,301_P_48.wav
69,0.2517781509601523,-1.934724960510194,0.786023846695838,-0.5695593793531197,-1.5392245598102972,0,301_P_49.wav
70,0.3156824005583228,-2.3112725186963576,1.4716512452460284,0.8997167106499908,0.6666913602500669,0,301_P_5.wav
71,1.0872061784004707,1.6555565416491325,1.1572282527116857,1.3765850292448705,2.988917289502927,0,301_P_50.wav
72,-0.5482877616452381,0.8143015440419734,0.3652046574590376,-0.11131653008692444,0.8157257696471532,0,301_P_51.wav
73,0.49132406884742597,-1.0519940162423853,-1.1964958445301972,1.2340747076717893,-1.763273270518396,0,301_P_52.wav
74,0.2128010511761997,-2.517610487058217,0.3679671146952561,-0.7651211233121175,-0.9005040306002725,0,301_P_53.wav
75,-1.0174919570153238,-1.1018009357108118,-0.6042003151144038,-0.19735289270435186,-0.37193019847387054,0,301_P_54.wav
76,1.3669198982017596,0.0927325364262954,1.1772233495090947,1.6042671901149175,-1.6733321553198974,0,301_P_55.wav
77,0.48383640966059915,-1.5952673694887618,0.28441461070232676,-0.9416919351663686,1.838105894828849,0,301_P_56.wav
78,-6.275501160978711,0.8015797132300386,1.0318800363900287,1.4227565734367364,-0.08717659031124161,0,301_P_57.wav
79,-6.27919301897459,-0.5324264839437021,-1.4005179252937394,0.4715506126668257,-0.8738611154505752,0,301_P_58.wav
80,0.445288476548794,-1.5474034116003186,-0.1561669009566717,-0.5418463057658217,-0.4476884192243545,0,301_P_59.wav
81,1.0561205442291022,-2.0713031175932257,1.7072919714916965,-0.3646778657844737,-1.7261184196176225,0,301_P_6.wav
82,-0.04028386527089848,-0.5829638037003638,0.3102040365938724,1.3352514893673018,0.8600180602910362,0,301_P_60.wav
83,0.17981764634540737,-1.9168505362872013,0.013824888556978233,-1.0587197542271691,0.7467131395326002,0,301_P_61.wav
84,0.02781947098464768,-1.482042617799459,-0.7345015116045005,0.8984020375041848,-1.0492953631229474,0,301_P_62.wav
85,-0.3126829497079695,-0.9072922471839114,-1.3157684632480533,0.4604068318567372,0.28211597766258495,0,301_P_63.wav
86,-0.6093729966787393,-3.0504471792580086,0.31656576885777205,-0.12561023798790708,-0.7221393489022709,0,301_P_64.wav
87,0.6435178288934923,0.6780822271000194,0.28462831121279286,-0.49405747892816965,-0.3236860982677493,0,301_P_65.wav
88,-0.9416195256369188,-1.4647037821071032,0.11149780641010686,-0.8390283560487694,-0.9712100400478927,0,301_P_66.wav
89,0.449330000557342,-1.737213933063537,0.3229320186502866,-1.826759957026494,1.8397919210570888,0,301_P_67.wav
90,-0.9767907870414961,-1.5091192613850686,-0.4340387222434153,-0.7176155499078569,0.06394615972769027,0,301_P_68.wav
91,0.9741702526479363,-2.569220150866551,0.23334395891245505,-0.39865841385742773,-0.7708111654198152,0,301_P_69.wav
92,0.8949976370082188,-3.8379224193623838,0.751710228729054,0.812770585964343,-0.33757353327377865,0,301_P_7.wav
93,0.13962142616458534,-2.8791537834488925,0.20882546251317743,-0.04071315263806424,0.6562071979738583,0,301_P_70.wav
94,0.5309201106919301,4.710630140847079,-0.9481202740007216,-0.7801879491460976,0.38977463771833243,0,301_P_71.wav
95,-0.13099006047423015,0.9546770992055112,-1.5600410660111041,0.5457550020157149,-1.410417932091714,0,301_P_72.wav
96,-1.1135237204252042,-1.4584314123094921,-0.4221963380454114,-1.084183859481231,0.1731815471954568,0,301_P_73.wav
97,1.6226655630989737,-2.3990505463552556,0.3320701547243795,-0.08434021717125607,0.022868429592137703,0,301_P_74.wav
98,0.30831105594789143,-0.25384637774219754,-1.725318236279253,-1.1034893617474335,1.1012521934275477,0,301_P_75.wav
99,1.1994978700353716,-2.7750980728601484,-0.7687775699222454,0.7510730003031862,-0.7910714424892952,0,301_P_76.wav
100,-6.209518381636886,0.6679245568335185,0.3468756854258792,0.49246328459342764,-0.5819198150060246,0,301_P_77.wav
101,0.9837654390866738,1.0198718417014032,1.946604955369153,0.5652663590294872,-0.26278991638983407,0,301_P_78.wav
102,1.2736743750127262,-3.3907737248785548,0.6189427570944871,0.5332071694037931,0.3007760194851949,0,301_P_79.wav
103,-6.2522460465592005,0.6429760905542712,0.03557574087603371,0.11231507853457859,-1.6188911193990771,0,301_P_8.wav
104,0.7359976235752607,-1.192792208826355,-1.19554415751713,-1.2234014817441008,1.2152123649407913,0,301_P_80.wav
105,0.7639572493145453,-1.9263118553085388,-0.4545186563758212,-1.0397770361829743,1.3762826690198096,0,301_P_81.wav
106,1.9566420739266759,0.45568608670369026,-1.2087673720196528,0.4401763013556037,-0.9415791794523178,0,301_P_82.wav
107,0.6180947464679067,-1.978878303391241,-0.5694671209866876,-0.6039743842241344,-0.2201196454496338,0,301_P_83.wav
108,1.0233621809556488,-2.605511304241738,0.7905031831301627,-0.18258434107288946,-1.5396746021383743,0,301_P_84.wav
109,0.5886931280344205,-2.0078979940004182,0.5746724363618879,-0.01421682046992311,-1.8712979887848575,0,301_P_85.wav
110,-2.720553320182715,-0.1619975895397997,-0.3659567512694642,0.7629344723626548,0.7952805902327935,0,301_P_86.wav
111,-2.2909000238323003,1.7157300828736037,2.4965913881080803,-1.5156646750936806,0.5758020950855999,0,301_P_87.wav
112,-1.1367059277896419,-2.5158577176146593,0.6542150790312459,-1.2204452550211138,1.349765826077339,0,301_P_88.wav
113,-0.11404411263842806,-1.597649247955178,1.4360145468505572,0.2926025831339795,-0.0503710354895639,0,301_P_89.wav
114,-0.9643892917437724,0.35755887406725256,0.3384403598090672,0.317954770875992,1.338726975506392,0,301_P_9.wav
115,0.06659410731141169,0.7381396352880051,1.5724390033455666,2.712423919515544,1.1063784183528653,0,301_P_90.wav
